Id;Label;age;n_pubs
30891131;30891131;9;7
28579913;28579913;2;7
23896146;23896146;0;1
23859180;23859180;0;1
23793223;23793223;4;4
23784908;23784908;3;5
25677421;25677421;0;1
25714153;25714153;0;1
23568907;23568907;20;73
25727423;25727423;10;11
25868309;25868309;2;5
23480274;23480274;9;10
23480006;23480006;13;3
25910525;25910525;0;1
23358297;23358297;1;2
30993193;30993193;0;1
31007783;31007783;1;2
28714581;28714581;0;1
28726113;28726113;8;8
26150058;26150058;0;1
23210929;23210929;0;1
26287668;26287668;2;2
22810440;22810440;0;1
26579391;26579391;13;14
26641029;26641029;30;39
22540657;22540657;7;6
22524052;22524052;9;7
22474182;22474182;4;7
22443057;22443057;3;7
22421172;22421172;3;4
38323466;38323466;0;1
40801457;40801457;20;17
40887408;40887408;4;5
41032689;41032689;27;11
38703906;38703906;8;24
41137292;41137292;4;4
38877050;38877050;0;1
38884301;38884301;0;1
38911173;38911173;0;1
41217597;41217597;0;1
39514730;39514730;5;5
31244782;31244782;2;3
28866483;28866483;8;25
29068603;29068603;38;266
29075252;29075252;4;4
31468947;31468947;0;1
30176103;30176103;0;1
31631273;31631273;7;5
30247263;30247263;25;12
31692692;31692692;7;2
29226350;29226350;27;75
30323508;30323508;0;1
29332810;29332810;8;2
29344056;29344056;0;1
29364229;29364229;6;5
29416520;29416520;3;2
32141806;32141806;1;7
29694166;29694166;0;1
29735277;29735277;15;56
29779398;29779398;1;2
29882767;29882767;0;1
32375900;32375900;9;14
29989691;29989691;0;1
30001006;30001006;0;1
30006657;30006657;0;1
40969918;40969918;4;6
41011515;41011515;0;1
41102378;41102378;0;1
39688573;39688573;0;1
41849779;41849779;8;7
41936365;41936365;19;80
42012841;42012841;4;6
42122759;42122759;0;3
42220810;42220810;0;1
40314018;40314018;3;5
40330965;40330965;8;2
42681924;42681924;7;21
42759036;42759036;0;1
40496067;40496067;0;1
40552441;40552441;0;1
40569404;40569404;2;5
42996937;42996937;30;102
40712713;40712713;4;4
40771974;40771974;10;19
40938898;40938898;0;1
27020101;27020101;0;1
24869348;24869348;0;1
24150678;24150678;0;1
27265741;27265741;0;1
27418534;27418534;8;24
27487488;27487488;0;1
22243540;22243540;3;2
22254721;22254721;0;1
22354744;22354744;0;1
22905588;22905588;5;8
22937325;22937325;20;27
27623021;27623021;4;3
25211177;25211177;0;1
27639999;27639999;28;45
27699036;27699036;3;3
25307973;25307973;12;19
27770968;27770968;5;3
25400238;25400238;0;1
25506830;25506830;0;1
27923711;27923711;1;2
25675856;25675856;3;4
28221500;28221500;0;1
25897693;25897693;0;1
28282359;28282359;0;1
23273662;23273662;0;1
23284675;23284675;0;1
23522193;23522193;35;53
23573550;23573550;34;81
23648690;23648690;0;1
23841052;23841052;1;3
24005100;24005100;0;2
26335759;26335759;2;4
28829457;28829457;0;1
26732722;26732722;0;1
26842211;26842211;1;2
22134736;22134736;0;1
22157859;22157859;0;1
22473398;22473398;0;1
22497932;22497932;8;19
22521496;22521496;3;8
22656970;22656970;6;6
22662209;22662209;0;1
16214981;16214981;31;75
32474303;32474303;1;3
30037555;30037555;0;1
30037924;30037924;1;5
30325480;30325480;2;3
31887060;31887060;6;19
31914867;31914867;12;14
33056649;33056649;3;2
33164074;33164074;23;115
30773422;30773422;28;59
30848261;30848261;0;1
30893453;30893453;1;3
30967122;30967122;0;1
33538769;33538769;14;38
31128412;31128412;13;25
31181459;31181459;23;25
33890198;33890198;21;38
31377645;31377645;0;1
31400609;31400609;4;14
34055049;34055049;4;2
22115804;22115804;0;1
22158471;22158471;2;5
22332734;22332734;4;5
22757881;22757881;0;1
22963313;22963313;0;1
23344940;23344940;0;1
43397020;43397020;2;2
43434687;43434687;1;3
41240657;41240657;8;2
41324704;41324704;0;1
41391388;41391388;0;1
41392092;41392092;2;4
43765260;43765260;0;1
41518504;41518504;1;6
41524655;41524655;0;1
41554854;41554854;10;15
41612095;41612095;22;66
41754284;41754284;0;1
43421284;43421284;0;1
42101835;42101835;2;5
42167015;42167015;0;1
42232963;42232963;21;22
42236840;42236840;6;9
42396644;42396644;0;1
42646078;42646078;3;3
42679002;42679002;6;7
42687908;42687908;2;3
42800434;42800434;0;2
42828210;42828210;0;1
45138641;45138641;17;63
43227855;43227855;2;2
45284155;45284155;0;1
26873363;26873363;0;1
29125271;29125271;0;1
26989326;26989326;0;1
27045012;27045012;15;7
29214081;29214081;15;9
27237804;27237804;3;4
26915747;26915747;3;5
24151251;24151251;0;1
24203295;24203295;4;5
24481672;24481672;1;3
24381449;24381449;0;1
24531725;24531725;0;1
24233775;24233775;13;33
24173126;24173126;0;2
24150166;24150166;0;1
24116823;24116823;6;6
23939856;23939856;5;12
24947799;24947799;0;1
24994627;24994627;0;1
23806422;23806422;7;25
23765344;23765344;0;1
23572346;23572346;1;10
25284555;25284555;12;10
23451267;23451267;0;1
23396683;23396683;0;1
25493863;25493863;0;1
23307273;23307273;0;1
23129902;23129902;0;2
23104634;23104634;0;2
22952046;22952046;0;1
22820488;22820488;9;20
22803072;22803072;0;1
22783686;22783686;2;3
22660016;22660016;12;17
26186714;26186714;0;1
22635361;22635361;0;2
26279015;26279015;12;5
26280585;26280585;0;1
26299756;26299756;9;13
22552152;22552152;0;1
26321433;26321433;2;3
22543998;22543998;0;1
22515150;22515150;6;5
22489697;22489697;0;1
26460079;26460079;6;5
22473487;22473487;1;2
26504667;26504667;0;1
31460273;31460273;3;7
31484037;31484037;12;27
31519216;31519216;3;9
34188917;34188917;2;2
34194348;34194348;2;3
34212481;34212481;2;2
32196926;32196926;1;6
34430663;34430663;8;20
32189402;32189402;0;1
34659942;34659942;5;13
24038481;24038481;0;1
24527794;24527794;1;5
24742384;24742384;0;1
25146181;25146181;0;1
24254378;24254378;0;1
24179033;24179033;3;2
24094342;24094342;8;6
25532037;25532037;11;16
24011907;24011907;5;3
24010735;24010735;14;13
24003683;24003683;1;2
25609653;25609653;25;26
25642450;25642450;2;2
23835298;23835298;26;181
23739904;23739904;0;1
23596701;23596701;5;4
23552322;23552322;0;1
23406690;23406690;12;19
26136393;26136393;3;4
26296710;26296710;0;1
22843837;22843837;10;12
26568420;26568420;0;1
26580354;26580354;0;1
26730323;26730323;5;3
22664313;22664313;0;1
16548268;16548268;10;7
16635744;16635744;12;7
16677399;16677399;0;1
23852013;23852013;1;3
23945305;23945305;5;6
24015095;24015095;0;1
24017148;24017148;4;5
24635680;24635680;0;2
24663454;24663454;0;1
24604477;24604477;0;1
24531375;24531375;17;32
24459562;24459562;9;4
25270235;25270235;15;19
24241532;24241532;3;4
24209661;24209661;4;10
24173829;24173829;0;1
25346994;25346994;6;4
25370226;25370226;0;1
24110323;24110323;14;28
24066384;24066384;0;1
24041967;24041967;6;10
23950232;23950232;1;3
23921773;23921773;15;28
23836639;23836639;30;49
25906830;25906830;0;1
23626780;23626780;6;15
26097501;26097501;0;1
23533192;23533192;1;2
23455795;23455795;0;1
23448707;23448707;0;1
23355936;23355936;4;4
23351041;23351041;1;5
23344840;23344840;1;3
26241310;26241310;6;3
23001332;23001332;10;37
22972871;22972871;9;8
26561054;26561054;0;1
22905053;22905053;14;30
22898435;22898435;3;5
27033516;27033516;12;16
22356768;22356768;4;5
27096605;27096605;13;10
45384564;45384564;10;49
45384567;45384567;0;1
43402100;43402100;8;10
43402350;43402350;1;2
44143164;44143164;3;7
45534826;45534826;3;2
44147876;44147876;17;19
45579400;45579400;4;5
43596667;43596667;1;2
45717662;45717662;0;1
43619728;43619728;7;4
44222365;44222365;0;1
43733925;43733925;2;3
43745472;43745472;13;16
45953173;45953173;1;5
43848437;43848437;0;1
45996307;45996307;0;2
43916475;43916475;0;3
42704556;42704556;10;7
46214222;46214222;0;1
43300037;43300037;0;1
27337537;27337537;0;2
27284900;27284900;26;84
29277794;29277794;0;1
29679687;29679687;0;1
27382395;27382395;0;1
29695835;29695835;0;1
29695840;29695840;0;1
29927578;29927578;0;1
29945415;29945415;0;1
29949729;29949729;0;1
30216829;30216829;9;3
27862150;27862150;0;1
27935209;27935209;0;2
28094084;28094084;19;84
28120083;28120083;0;1
28145115;28145115;28;104
28187740;28187740;14;35
31066598;31066598;7;6
28468378;28468378;14;70
28489102;28489102;0;1
28547660;28547660;3;5
28613401;28613401;2;2
28790787;28790787;29;200
31525345;31525345;0;1
29003178;29003178;8;23
29113203;29113203;1;3
31913711;31913711;1;2
31934467;31934467;0;1
32357030;32357030;6;6
32381983;32381983;0;1
32681367;32681367;0;1
32515915;32515915;0;1
32606832;32606832;8;9
32831980;32831980;2;2
32946046;32946046;0;1
34430814;34430814;5;3
34227371;34227371;10;5
34452438;34452438;2;10
34468936;34468936;10;9
33192100;33192100;10;5
33196580;33196580;0;1
34294691;34294691;0;1
35827574;35827574;4;8
33423635;33423635;2;3
33442287;33442287;0;1
33448536;33448536;1;2
33621679;33621679;4;5
36293667;36293667;1;2
33698791;33698791;2;2
33759324;33759324;6;6
36331890;36331890;21;19
34029146;34029146;0;1
36535296;36535296;4;14
22473489;22473489;0;1
26982222;26982222;3;5
27050331;27050331;0;1
24795053;24795053;3;7
24840418;24840418;0;1
24850605;24850605;0;1
27231229;27231229;3;2
27258780;27258780;37;82
25119418;25119418;2;3
25302143;25302143;0;1
27656927;27656927;0;1
25445042;25445042;20;22
25445969;25445969;4;3
27770982;27770982;0;1
27770984;27770984;0;1
25545141;25545141;6;7
25568271;25568271;1;2
27784086;27784086;0;2
27800657;27800657;0;1
25579771;25579771;3;3
25621592;25621592;2;3
25725142;25725142;0;1
25860278;25860278;0;1
28077390;28077390;0;2
16921349;16921349;0;1
16969288;16969288;1;2
16980395;16980395;2;4
16983346;16983346;3;3
17003148;17003148;0;1
17080835;17080835;14;37
17105782;17105782;18;99
17150952;17150952;0;1
17166139;17166139;0;1
17203457;17203457;4;8
17272520;17272520;4;10
17279940;17279940;1;4
17524544;17524544;4;6
17672473;17672473;0;2
17830498;17830498;2;2
17989627;17989627;0;1
17997547;17997547;5;2
18150110;18150110;0;1
18435383;18435383;8;6
18514692;18514692;8;19
18514735;18514735;0;1
18616822;18616822;0;1
18618937;18618937;0;1
18636785;18636785;0;1
18647774;18647774;0;1
18939563;18939563;31;234
19082780;19082780;2;6
19087653;19087653;0;1
19129258;19129258;0;1
19147149;19147149;3;2
19148646;19148646;0;2
19228087;19228087;19;47
19318478;19318478;0;1
19451610;19451610;0;1
19475481;19475481;0;1
19687022;19687022;0;1
19702991;19702991;3;8
19820461;19820461;0;1
19997620;19997620;0;1
20047024;20047024;0;1
20096149;20096149;7;22
20149972;20149972;0;1
20240127;20240127;0;1
20268039;20268039;0;1
20302174;20302174;0;1
20518284;20518284;1;3
20527933;20527933;1;2
20533156;20533156;1;2
20731857;20731857;7;10
20801535;20801535;36;30
20802278;20802278;0;1
20858566;20858566;27;44
21009435;21009435;12;56
21068438;21068438;0;1
21153513;21153513;0;1
21154524;21154524;0;1
21155053;21155053;0;1
21371352;21371352;0;1
21386410;21386410;15;67
21427390;21427390;8;11
21530899;21530899;5;2
21723759;21723759;2;2
21785588;21785588;0;1
21811010;21811010;0;1
46282509;46282509;8;5
46346235;46346235;3;2
44298855;44298855;0;1
44068159;44068159;13;41
44327921;44327921;0;1
43771426;43771426;10;34
46758799;46758799;0;2
44556328;44556328;1;2
47175889;47175889;0;1
45026519;45026519;0;1
47401510;47401510;12;27
45275332;45275332;4;7
45276654;45276654;0;1
47519919;47519919;0;1
27154982;27154982;0;2
24782716;24782716;6;14
27457546;27457546;4;9
25068028;25068028;1;3
25076235;25076235;0;1
25078175;25078175;0;1
27902983;27902983;5;7
25381071;25381071;3;2
27982969;27982969;0;1
28017044;28017044;17;125
28074451;28074451;0;1
25553328;25553328;0;1
25588388;25588388;29;49
25632025;25632025;2;4
28169143;28169143;4;4
25727202;25727202;5;14
25735692;25735692;30;105
28327915;28327915;6;10
26064643;26064643;5;4
28627316;28627316;0;1
28705647;28705647;0;1
28721525;28721525;10;7
26324104;26324104;0;1
28838430;28838430;24;42
26394832;26394832;0;1
28963155;28963155;2;2
26685179;26685179;0;1
29212086;29212086;8;2
26855226;26855226;11;55
26892732;26892732;1;2
26949484;26949484;0;1
29363868;29363868;0;1
45370727;45370727;0;1
45421632;45421632;0;1
47812470;47812470;3;8
47814374;47814374;0;1
47849923;47849923;20;135
47850959;47850959;9;5
47958601;47958601;6;6
45773331;45773331;0;1
46411062;46411062;0;1
48109985;48109985;5;3
45940188;45940188;3;3
22356516;22356516;0;1
22283867;22283867;0;1
22281593;22281593;0;1
26744123;26744123;2;2
24488041;24488041;6;10
26764179;26764179;5;8
26733846;26733846;16;14
24546616;24546616;1;3
24575966;24575966;29;20
24735217;24735217;0;1
24801248;24801248;1;7
24999141;24999141;0;1
27374049;27374049;12;40
27383643;27383643;0;1
25230626;25230626;6;2
27683948;27683948;3;4
27790208;27790208;25;25
27791308;27791308;0;2
25421848;25421848;20;81
27846894;27846894;0;2
25781368;25781368;18;34
25879753;25879753;31;46
26047279;26047279;1;3
29477001;29477001;0;1
32012283;32012283;0;1
32148419;32148419;0;1
28662649;28662649;0;1
26274186;26274186;9;13
26292617;26292617;0;1
28740910;28740910;0;1
28971746;28971746;5;2
29096652;29096652;0;1
29164206;29164206;14;4
34148356;34148356;0;3
34150446;34150446;0;1
36699079;36699079;0;1
36717946;36717946;12;36
37263995;37263995;9;13
34861779;34861779;3;3
28241897;28241897;0;1
28278935;28278935;16;25
27201749;27201749;37;235
27386589;27386589;0;2
27483362;27483362;22;27
25821331;25821331;15;9
25973147;25973147;29;36
26007786;26007786;1;2
26126603;26126603;7;16
26292525;26292525;18;25
26328523;26328523;0;1
28986816;28986816;0;1
26371071;26371071;0;1
26477763;26477763;34;20
26515310;26515310;6;2
26576744;26576744;3;4
29211362;29211362;21;98
26626573;26626573;3;2
26716760;26716760;30;12
26726920;26726920;0;1
26734299;26734299;0;1
29407993;29407993;0;1
29554129;29554129;1;2
26988865;26988865;11;8
29695826;29695826;0;1
27006947;27006947;10;28
27783141;27783141;5;16
30031435;30031435;0;2
26992955;26992955;14;11
29386498;29386498;1;3
29554109;29554109;0;1
26638702;26638702;1;2
27403179;27403179;28;234
27237710;27237710;4;11
27505961;27505961;2;3
30168359;30168359;0;1
26815905;26815905;9;3
46245092;46245092;0;1
46271996;46271996;13;24
48503912;48503912;0;1
46334300;46334300;5;5
46334385;46334385;1;2
47733317;47733317;11;26
47809662;47809662;8;7
47812283;47812283;0;1
46524506;46524506;3;5
47959823;47959823;0;1
47966089;47966089;2;2
46542572;46542572;33;46
48033291;48033291;20;23
48931652;48931652;2;7
48971445;48971445;4;3
46749957;46749957;0;1
49086044;49086044;5;9
46864419;46864419;4;13
46864738;46864738;1;2
46924737;46924737;0;1
47154115;47154115;4;7
49687056;49687056;2;3
49800014;49800014;8;23
47257346;47257346;5;7
47258735;47258735;0;1
47333021;47333021;0;1
27048542;27048542;1;2
4003951;4003951;0;1
4012807;4012807;36;114
4035789;4035789;0;1
1548730;1548730;29;20
1535769;1535769;1;2
4117770;4117770;0;1
4124697;4124697;4;3
4263795;4263795;13;22
1391173;1391173;0;1
4536650;4536650;2;2
1056014;1056014;5;4
4640420;4640420;0;1
1003259;1003259;0;1
4726963;4726963;32;152
4769708;4769708;0;2
4912146;4912146;0;1
5088948;5088948;4;11
683308;683308;1;2
5223845;5223845;19;103
29808616;29808616;0;1
30045057;30045057;0;1
32527361;32527361;5;11
30154625;30154625;0;1
32596088;32596088;27;18
32679209;32679209;0;1
32762973;32762973;0;1
32787573;32787573;6;18
30498767;30498767;7;4
32995750;32995750;3;3
33069911;33069911;5;4
30773928;30773928;6;9
30803303;30803303;0;1
30803403;30803403;0;1
33120962;33120962;0;1
33129486;33129486;1;3
30864969;30864969;6;10
30875531;30875531;0;1
33326481;33326481;14;36
31075992;31075992;0;1
31131635;31131635;0;1
31131844;31131844;0;1
33541405;33541405;0;1
31306815;31306815;0;1
31473782;31473782;0;1
31511509;31511509;1;2
31569842;31569842;8;9
31643671;31643671;0;1
31671288;31671288;0;1
34888669;34888669;0;1
34890173;34890173;22;16
34962938;34962938;0;1
36789409;36789409;13;10
35012473;35012473;3;4
37567092;37567092;5;6
35054239;35054239;32;68
35199268;35199268;20;42
36712015;36712015;11;10
35305577;35305577;0;2
35321203;35321203;20;82
35325665;35325665;3;2
37940298;37940298;0;1
38104363;38104363;0;1
38140564;38140564;0;1
38155789;38155789;0;1
38165831;38165831;0;1
35998127;35998127;29;41
38419010;38419010;0;1
38630304;38630304;5;10
36406579;36406579;3;2
28007964;28007964;0;1
27915748;27915748;0;1
30113638;30113638;1;2
28030362;28030362;0;1
30257523;30257523;7;2
30442765;30442765;14;16
28437976;28437976;0;1
28189489;28189489;0;1
27942677;27942677;0;2
30979233;30979233;5;6
28090760;28090760;6;4
28666829;28666829;0;1
31221195;31221195;0;2
28890452;28890452;6;8
31375060;31375060;8;17
31468950;31468950;0;1
30239134;30239134;1;2
29881622;29881622;0;1
29884479;29884479;0;1
29939295;29939295;0;1
27597294;27597294;13;41
30499797;30499797;38;361
27756947;27756947;38;34
27797291;27797291;1;2
27810395;27810395;19;86
27898420;27898420;2;4
30707535;30707535;2;5
27962360;27962360;1;2
28020639;28020639;0;1
31195622;31195622;9;11
28437532;28437532;0;1
28438500;28438500;0;1
29569366;29569366;13;115
31440628;31440628;23;14
28589380;28589380;2;3
28689222;28689222;7;8
31825431;31825431;0;1
31908493;31908493;0;1
31965149;31965149;4;15
31965547;31965547;13;53
29161082;29161082;7;5
29328623;29328623;0;1
29371909;29371909;2;4
50428737;50428737;0;1
48328900;48328900;1;3
48013821;48013821;1;3
48078179;48078179;0;1
29482327;29482327;0;1
27308822;27308822;3;5
27070385;27070385;7;3
29316471;29316471;5;3
29885716;29885716;0;1
30192673;30192673;1;3
27768180;27768180;0;1
27787915;27787915;0;1
27795252;27795252;0;2
27796375;27796375;2;6
30289356;30289356;21;87
28105102;28105102;29;113
30817117;30817117;14;72
30862594;30862594;2;2
28310583;28310583;36;22
28321528;28321528;0;1
28449014;28449014;8;23
31128490;31128490;11;12
28482485;28482485;2;3
31137348;31137348;0;1
28555855;28555855;4;6
28559246;28559246;0;1
31440059;31440059;0;2
31460113;31460113;0;2
31553069;31553069;9;4
29013258;29013258;2;6
31857067;31857067;12;10
31871124;31871124;0;1
31890059;31890059;0;1
29241786;29241786;8;9
31960212;31960212;0;1
34451097;34451097;4;15
32414126;32414126;0;1
36676202;36676202;17;28
39085552;39085552;0;2
36836823;36836823;0;1
36990912;36990912;0;1
37290218;37290218;11;16
37320698;37320698;38;169
37333233;37333233;0;1
37351750;37351750;0;1
28743575;28743575;6;4
28875301;28875301;0;1
30189244;30189244;11;16
31826353;31826353;30;102
31946092;31946092;2;5
29889245;29889245;0;1
30514759;30514759;1;4
29915760;29915760;2;3
29989219;29989219;0;1
30020909;30020909;0;1
30034986;30034986;8;13
30801311;30801311;0;1
30823371;30823371;5;8
30877998;30877998;6;6
32600053;32600053;0;1
29539816;29539816;8;12
29921296;29921296;5;9
32679137;32679137;19;3
30092081;30092081;8;24
31003601;31003601;0;1
32588216;32588216;1;4
31206330;31206330;1;2
32679134;32679134;6;3
28919764;28919764;2;3
28992487;28992487;0;1
29115066;29115066;0;1
29121252;29121252;2;2
33043355;33043355;10;14
29360908;29360908;20;19
29404626;29404626;3;4
29440290;29440290;0;1
33112881;33112881;28;51
33114292;33114292;2;6
29636594;29636594;0;1
29638525;29638525;0;1
33232607;33232607;12;8
29690433;29690433;13;5
29709594;29709594;0;1
31101476;31101476;1;2
48287955;48287955;0;1
48429558;48429558;0;1
51078568;51078568;0;1
48499854;48499854;18;10
50376394;50376394;0;1
51167161;51167161;2;4
50377633;50377633;2;4
48609571;48609571;8;18
48677941;48677941;2;6
48770111;48770111;0;1
48787124;48787124;4;4
48984599;48984599;8;14
48993123;48993123;6;2
50514123;50514123;3;5
50854841;50854841;1;4
49332887;49332887;26;31
49396559;49396559;1;2
49405219;49405219;0;1
49433814;49433814;0;1
49444809;49444809;0;1
49468255;49468255;0;1
49629449;49629449;0;1
